segment_id,timestamp_micros,id_interno,object_type,box_center_x,box_center_y,box_center_z,box_length,box_width,box_height,speed_mps,num_lidar_points,weather,time_of_day,detection_difficulty,sensor_version
seg_0055,1692375008400000,det_0037833,VEHICLE,8.614,-14.586,1.872,4.903,1.877,1.114,11.763,164,sunny,Day,LEVEL_1,v2.0.1
seg_0113,1693825008600000,det_0034042,VEHICLE,-15.932,-0.907,1.443,5.050,1.848,1.870,7.270,130,Sunny,Day,LEVEL_1,v2.0.1
seg_0127,1694175011500000,det_0031358,VEHICLE,25.214,-21.170,1.482,5.568,1.924,1.737,12.461,79,rain,Day,LEVEL_1,v2.0.1
seg_0134,1694350016600000,det_0005291,SIGN,30.747,-4.584,0.635,0.438,0.474,2.489,0.000,75,rain,Day,LEVEL_1,v2.0.1
seg_0130,1694250002500000,det_0038080,PEATON,19.185,-3.117,1.275,1.002,0.953,1.734,1.220,151,sunny,Day,LEVEL_1,v2.0.1
seg_0094,1693350017000000,det_0031939,PEDESTRIAN,27.789,-5.734,0.696,0.749,0.782,1.873,1.355,75,sunny,Day,LEVEL_1,v2.0.1
seg_0011,1691275008700000,det_0014613,VEHICLE,35.453,-2.832,1.083,4.807,2.277,1.581,4.412,55,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0112,1693800005900000,det_0021573,PEDESTRIAN,36.614,-0.502,0.695,1.089,0.675,1.640,1.208,53,fog,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0123,1694075004800000,det_0019451,VEHICLE,-10.467,-14.274,0.424,3.637,1.995,1.490,6.169,140,sunny,Day,LEVEL_1,v2.0.1
seg_0030,1691750000000000,det_0014782,PEDESTRIAN,39.348,5.549,1.369,0.672,0.732,1.735,1.579,40,sunny,Day,LEVEL_1,v2.0.1
seg_0066,1692650005600000,det_0028751,VEHICLE,27.174,-0.862,0.744,4.648,1.815,1.635,7.860,71,sunny,Day,LEVEL_1,v2.0.1
seg_0076,1692900000300000,det_0005351,VEHICLE,39.521,10.456,1.116,4.879,1.565,1.939,6.422,-1,Sunny,Day,LEVEL_1,v2.0.1
seg_0080,1693000015600000,det_0035096,VEHICLE,25.845,-0.817,0.220,3.867,1.547,1.676,2.779,95,rain,Day,LEVEL_2,v2.0.1
seg_0010,1691250012200000,det_0001768,CYCLIST,9.944,3.286,0.849,1.768,0.779,1.423,4.305,237,sunny,Night,LEVEL_1,v2.0.1
seg_0100,1693500001600000,det_0022116,PEDESTRIAN,22.553,13.664,0.679,1.100,0.750,1.636,1.518,86,sunny,Night,LEVEL_1,v2.0.1
seg_0096,1693400017100000,det_0016386,VEHICLE,19.775,-0.707,1.546,4.310,1.762,1.443,6.338,125,SUNNY,Day,LEVEL_1,v2.0.1
seg_0097,1693425001800000,det_0001336,VEHICLE,58.332,-8.046,1.153,4.825,1.697,1.509,5.669,28,sunny,Day,LEVEL_1,v2.0.1
seg_0093,1693325015700000,det_0010434,VEHICLE,-11.982,-8.366,0.540,5.312,2.009,1.665,11.550,193,sunny,Day,LEVEL_1,v2.0.1
seg_0001,1691025012500000,det_0014243,Pedestrian,23.630,6.394,1.137,0.789,0.791,1.557,1.285,105,Sunny,Day,LEVEL_1,v2.0.1
seg_0004,1691100006500000,det_0029829,VEHICLE,27.891,-6.688,0.533,5.175,2.118,1.832,9.713,101,rain,Day,LEVEL_1,v2.0.1
seg_0152,1694800010000000,det_0030446,VEHICLE,-19.009,2.199,0.762,4.466,2.014,1.699,7.093,123,rain,Day,LEVEL_1,v2.0.1
seg_0101,1693525000300000,det_0032846,VEHICLE,-37.436,-1.070,0.521,4.369,1.839,1.491,7.301,48,sunny,Day,LEVEL_1,v2.0.1
seg_0134,1694350016100000,det_0029040,VEHICLE,9.511,5.852,0.766,5.356,1.790,1.555,11.164,250,rain,Day,LEVEL_1,v2.0.1
seg_0115,1693875015400000,det_0009599,PEDESTRIAN,1.268,2.600,0.591,1.133,0.925,1.602,0.922,615,sunny,Night,LEVEL_1,v2.0.1
seg_0017,1691425001800000,det_0003790,PEDESTRIAN,45.393,-6.881,0.696,0.816,0.853,1.883,0.869,30,sunny,Night,LEVEL_1,v2.0.1
seg_0060,1692500011600000,det_0039409,PEATON,36.971,-5.773,1.366,0.807,0.625,0.000,1.430,49,sunny,Day,LEVEL_1,v2.0.1
seg_0036,1691900014300000,det_0039175,VEHICLE,-7.205,-0.019,0.922,3.652,2.268,1.924,9.309,362,rain,Night,LEVEL_1,v2.0.1
seg_0123,1694075016000000,det_0027796,VEHICLE,30.710,-1.096,0.956,4.294,1.827,1.557,12.152,68,sunny,Day,LEVEL_1,v2.0.1
seg_0046,1692150004700000,det_0032067,VEHICLE,41.541,12.013,1.424,5.137,1.831,1.610,7.761,42,Sunny,Night,LEVEL_1,v2.0.1
seg_0065,1692625019300000,det_0001152,PEDESTRIAN,-1.696,-36.015,0.840,0.705,0.819,1.987,1.682,67,fog,Day,LEVEL_2,v2.0.1
seg_0023,1691575004800000,det_0013789,PEDESTRIAN,12.692,9.202,0.225,0.939,0.717,1.775,0.148,169,sunny,Night,LEVEL_1,v2.0.1
seg_0065,1692625001500000,det_0024153,VEHICLE,-27.602,12.142,0.190,4.090,2.096,1.525,10.251,85,soleado,Day,LEVEL_1,v2.0.1
seg_0016,1691400009600000,det_0004237,SIGN,46.141,-18.620,0.412,0.436,0.442,1.455,0.000,38,fog,Day,LEVEL_1,v2.0.1
seg_0085,1693125002700000,det_0021097,VEHICLE,55.153,5.807,0.926,4.678,1.802,1.737,3.386,30,,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0090,1693250016100000,det_0018938,VEHICLE,12.658,6.753,0.848,4.686,1.513,1.697,12.586,214,sunny,Night,LEVEL_1,v2.0.1
seg_0037,1691925015000000,det_0018897,SIGN,-2.978,0.786,1.290,0.373,0.494,2.011,0.000,572,Sunny,Day,LEVEL_2,v2.0.1
seg_0062,1692550003500000,det_0025519,VEHICLE,17.801,11.529,0.185,3.816,2.090,1.657,3.068,109,sunny,Day,LEVEL_1,v2.0.1
seg_0032,1691800018500000,det_0019683,PEDESTRIAN,-14.957,-6.636,1.035,1.197,0.728,1.922,1.275,157,SUNNY,Day,LEVEL_1,v2.0.1
seg_0119,1693975006700000,det_0015613,PEDESTRIAN,19.836,-3.424,1.631,0.916,0.960,1.651,1.297,126,sunny,Day,LEVEL_1,v2.0.1
seg_0040,1692000000500000,det_0005288,VEHICLE,55.112,5.249,0.090,3.853,2.039,1.768,9.445,30,SUNNY,Day,LEVEL_1,v2.0.1
seg_0075,1692875005400000,det_0014847,VEHICLE,-8.746,10.044,1.297,15.952,2.471,3.513,8.058,189,sunny,Day,LEVEL_1,v2.0.1
seg_0026,1691650000700000,det_0039506,Pedestrian,6.361,-12.548,0.617,1.078,0.907,1.788,1.034,183,,Day,LEVEL_1,v2.0.1
seg_0031,1691775016700000,det_0010699,VEHICLE,32.850,-10.985,1.020,3.756,2.079,1.408,13.616,69,rain,Day,LEVEL_1,v2.0.1
seg_0041,1692025011000000,det_0012664,SIGN,23.272,17.639,0.590,0.523,0.498,2.076,0.000,74,Sunny,Day,LEVEL_1,v2.0.1
seg_0067,N/D,det_0031616,VEHICLE,26.180,-9.097,0.545,5.028,1.587,1.311,16.512,74,sunny,Day,LEVEL_1,v2.0.1
seg_0004,1691100009100000,det_0006787,VEHICLE,55.667,-6.333,1.269,5.513,1.660,1.747,12.790,26,rain,Day,LEVEL_1,v2.0.1
seg_0148,1694700012900000,det_0001225,VEHICLE,70.014,1.118,1.070,4.871,1.576,1.591,12.667,18,SUNNY,Day,LEVEL_2,v2.0.1
seg_0151,1694775011200000,det_0001997,VEHICLE,-11.461,-15.550,0.358,4.234,2.045,1.465,7.263,134,sunny,Day,LEVEL_1,v2.0.1
seg_0126,1694150017700000,det_0004222,PEDESTRIAN,40.028,-6.657,1.272,0.719,0.663,1.845,1.021,47,rain,Night,LEVEL_1,v2.0.1
seg_0120,1694000008900000,det_0023641,VEHICLE,37.178,2.550,1.297,4.805,1.797,1.704,6.819,56,rain,Day,LEVEL_1,v2.0.1
seg_0061,1692525001600000,det_0007795,PEDESTRIAN,-0.244,12.288,0.772,0.732,0.843,1.682,1.016,205,sunny,Day,LEVEL_1,v2.0.1
seg_0091,1693275001200000,det_0033192,VEHICLE,23.089,3.682,0.946,4.392,2.214,1.385,4.746,91,,Day,LEVEL_1,v2.0.1
seg_0126,1694150009900000,det_0020699,PEDESTRIAN,-27.706,-30.131,0.848,1.013,0.973,1.808,1.388,49, rain,Night,LEVEL_1,v2.0.1
seg_0005,1691125008800000,det_0036358,PEDESTRIAN,31.170,5.202,1.107,0.941,1.035,1.994,0.505,73,fog,Day,LEVEL_1,v2.0.1
seg_0099,1693475007000000,det_0025644,VEHICLE,-7.776,-9.099,0.546,5.411,1.676,1.315,22.998,213,sunny,Night,LEVEL_1,v2.0.1
seg_0108,1693700014800000,det_0032626,VEHICLE,9.814,-13.883,0.712,3.872,1.890,1.604,10.884,143,sunny,Day,LEVEL_1,v2.0.1
seg_0033,1691825011400000,det_0025442,VEHICLE,11.012,9.478,0.495,4.578,1.956,1.087,10.436,185,fog,Day,LEVEL_1,v2.0.1
seg_0062,1692550009000000,det_0017813,Pedestrian,16.511,-7.752,0.905,0.806,0.726,1.797,1.345,122,rain,Night,LEVEL_1,v2.0.1
seg_0083,1693075010700000,det_0029320,VEHICLE,10.608,1.012,0.840,4.376,2.076,1.461,4.828,264,sunny,Night,LEVEL_1,v2.0.1
seg_0069,1692725005400000,det_0034081,PEDESTRIAN,73.730,-13.734,0.137,1.139,0.719,1.894,1.168,18,sunny,Day,LEVEL_2,v2.0.1
seg_0054,1692350001200000,det_0038840,VEHICLE,14.348,-1.609,0.176,4.766,1.911,1.303,10.325,177,,Day,LEVEL_1,v2.0.1
seg_0005,1691125005400000,det_0008740,VEHICLE,-1.890,-25.043,0.478,5.743,2.004,1.869,11.986,75,sunny,Night,LEVEL_1,v2.0.1
seg_0070,1692750019100000,det_0009299,PEDESTRIAN,-19.128,-10.467,1.644,0.955,0.709,1.730,1.927,124,sunny,Day,LEVEL_1,v2.0.1
seg_0062,1692550012700000,det_0019702,VEHICLE,20.015,1.393,0.999,4.265,2.099,1.846,10.097,128,rain,Day,LEVEL_1,v2.0.1
seg_0047,1692175012400000,det_0023497,VEHICLE,-18.579,3.438,1.558,4.245,1.898,1.547,16.516,145,fog,Day,LEVEL_1,v2.0.1
seg_0014,1691350017400000,det_0035248,VEHICLE,-9.771,-3.685,1.749,4.781,1.974,1.708,2.912,269,Sunny,Day,LEVEL_1,v2.0.1
seg_0101,1693525000800000,det_0015556,SIGN,35.641,-27.722,0.472,0.482,0.286,1.810,0.000,41,sunny,Night,LEVEL_1,v2.0.1
seg_0070,1692750013900000,det_0030578,PEDESTRIAN,11.160,-27.296,0.716,0.897,0.779,1.660,1.297,70,niebla,Day,LEVEL_2,v2.0.1
seg_0109,1693725006700000,det_0038420,PEDESTRIAN,44.608,4.635,0.880,1.119,0.909,1.743,1.119,31,rain,Day,LEVEL_1,v2.0.1
seg_0051,1692275008300000,det_0004388,VEHICLE,6.549,1.888,0.936,5.599,2.091,1.693,0.482,395,SUNNY,Dawn/Dusk,LEVEL_2,v2.0.1
seg_0087,1693175002200000,det_0020943,SIGN,64.341,-10.484,1.326,0.426,0.423,2.031,0.000,25,sunny,Day,LEVEL_1,v2.0.1
seg_0101,1693525016800000,det_0030128,SIGN,50.907,-2.700,1.243,0.316,0.314,2.058,0.000,23,rain,Day,LEVEL_2,v2.0.1
seg_0134,1694350008400000,det_0034129,VEHICLE,15.152,-10.297,1.061,4.247,1.995,1.377,5.379,158,sunny,Night,LEVEL_1,v2.0.1
seg_0062,1692550019500000,det_0035683,Pedestrian,27.438,25.003,0.919,0.993,1.029,1.686,1.053,50,sunny,Night,LEVEL_1,v2.0.1
seg_0065,1692625010800000,det_0012484,VEHICLE,56.364,-6.607,0.862,4.487,1.985,1.659,,33,Fog,Night,LEVEL_1,v2.0.1
seg_0096,1693400019800000,det_0011346,PEDESTRIAN,60.701,-14.133,1.497,0.831,0.941,1.764,0.616,29,fog,Day,LEVEL_1,v2.0.1
seg_0092,1693300010300000,det_0020666,PEDESTRIAN,-4.107,-8.713,1.055,1.014,0.981,1.674,2.461,269,sunny,Day,LEVEL_2,v2.0.1
seg_0070,1692750019900000,det_0012072,CYCLIST,1.030,13.867,1.334,1.827,0.829,1.764,4.573,184,soleado,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0131,1694275013000000,det_0002481,VEHICLE,-16.393,-10.832,1.009,5.067,2.095,1.706,1.314,118,Sunny,Day,LEVEL_1,v2.0.1
seg_0001,1691025015400000,det_0001806,VEHICLE,8.823,8.693,0.496,5.184,2.045,1.566,14.771,201,Sunny,Day,LEVEL_1,v2.0.1
seg_0038,1691950011400000,det_0006065,VEHICLE,-9.774,1.991,1.581,4.161,2.049,2.153,9.868,298,Sunny,Day,LEVEL_1,v2.0.1
seg_0131,1694275008300000,det_0028456,CYCLIST,6.203,15.327,0.767,2.255,0.621,1.601,0.681,159,soleado,Night,LEVEL_1,v2.0.1
seg_0041,1692025008500000,det_0006441,PEDESTRIAN,33.954,-7.895,1.469,1.064,0.818,1.803,1.197,63,sunny,Day,LEVEL_1,v2.0.1
seg_0081,1693025019400000,det_0002410,VEHICLE,-7.353,8.455,0.854,4.561,1.902,1.324,9.573,237,sunny,Night,LEVEL_2,v2.0.1
seg_0116,1693900016300000,det_0038871,VEHICLE,59.013,-0.178,1.506,4.748,1.630,2.026,16.897,32,sunny,Day,LEVEL_1,v2.0.1
seg_0046,1692150000800000,det_0030238,VEHICLE,8.500,11.795,0.748,3.883,1.635,1.890,5.923,197,Sunny,Day,LEVEL_1,v2.0.1
seg_0147,1694675013100000,det_0033428,SIGN,16.444,13.367,0.670,0.427,0.284,2.687,0.000,127,sunny,Day,LEVEL_1,v2.0.1
seg_0038,1691950008700000,det_0027592,SIGN,38.930,1.135,1.289,0.528,0.427,3.039,0.000,49,fog,Day,LEVEL_1,v2.0.1
seg_0006,1691150004600000,det_0028869,VEHICLE,37.818,7.403,1.030,4.748,1.935,1.492,7.169,58,rain,Day,LEVEL_1,v2.0.1
seg_0143,1694575009200000,det_0012594,SIGN,4.855,7.992,0.825,0.275,0.368,2.091,0.000,292,Sunny,Day,LEVEL_1,v2.0.1
seg_0118,1693950016700000,det_0027603,VEHICLE,1.618,-4.715,0.988,3.544,1.958,1.441,303.895,-1,sunny,Day,LEVEL_2,v2.0.1
seg_0013,1691325006800000,det_0009709,PEDESTRIAN,31.063,-14.645,1.241,1.087,0.824,1.942,0.959,55,sunny,Day,LEVEL_1,v2.0.1
seg_0135,1694375007200000,det_0018633,VEHICLE,30.433,1.845,0.947,5.327,1.763,1.292,,-1,sunny,Day,LEVEL_1,v2.0.1
seg_0137,1694425001600000,det_0020280,VEHICLE,0.954,-8.186,0.715,4.816,2.092,1.361,13.535,332,rain,Day,LEVEL_1,v2.0.1
seg_0090,1693250012000000,det_0028024,PEDESTRIAN,23.295,12.090,0.996,0.789,0.869,1.828,1.856,94,sunny,Day,LEVEL_1,v2.0.1
seg_0044,1692100005900000,det_0008977,VEHICLE,30.417,9.083,0.815,3.234,1.926,2.221,15.228,75,rain,Day,LEVEL_1,v2.0.1
seg_0031,1691775005400000,det_0032425,VEHICLE,26.340,11.046,1.448,3.929,2.111,1.599,1.695,81,rain,Day,LEVEL_1,v2.0.1
seg_0071,1692775008200000,det_0034990,VEHICLE,35.824,-5.872,1.457,3.078,1.832,1.467,0.908,-1,rain,Day,LEVEL_1,v2.0.1
seg_0109,1693725001500000,det_0037215,VEHICLE,23.545,18.821,0.315,4.412,2.239,1.827,5.232,78,Fog,Day,LEVEL_1,v2.0.1
seg_0089,1693225012800000,det_0011367,VEHICLE,19.931,-16.366,0.496,5.215,1.722,1.794,8.235,84,sunny,Day,LEVEL_1,v2.0.1
seg_0047,1692175008400000,det_0003372,VEHICLE,17.757,9.706,1.105,4.587,1.827,1.361,11.972,100,sunny,Day,LEVEL_1,v2.0.1
seg_0129,1694225006000000,det_0035353,VEHICLE,3.015,0.983,0.554,4.435,2.242,1.852,1.569,569,sunny,Night,LEVEL_1,v2.0.1
seg_0087,1693175015500000,det_0017233,PEDESTRIAN,28.286,-23.844,1.141,0.760,0.675,1.460,1.443,53,rain,Day,LEVEL_1,v2.0.1
seg_0084,1693100013900000,det_0016729,PEDESTRIAN,-24.669,10.908,0.910,0.930,0.909,1.677,0.608,82,sunny,Night,LEVEL_1,v2.0.1
seg_0024,1691600008900000,det_0036462,PEDESTRIAN,3.341,6.122,0.598,0.941,0.777,2.062,0.816,-1,rain,Day,LEVEL_1,v2.0.1
seg_0148,1694700016300000,det_0005813,PEDESTRIAN,-18.456,-2.187,0.275,0.952,0.740,1.732,2.531,142,RAIN ,Day,LEVEL_1,v2.0.1
seg_0045,1692125000400000,det_0016660,VEHICLE,25.167,6.235,1.125,4.357,1.813,1.603,12.300,86,sunny,Night,LEVEL_1,v2.0.1
seg_0122,1694050008800000,det_0037206,VEHICLE,3.127,17.336,0.325,5.053,1.782,1.893,8.009,143,sunny,Day,LEVEL_2,v2.0.1
seg_0149,1694725008800000,det_0039685,VEHICLE,21.496,-0.354,0.730,4.928,1.703,1.508,19.743,117,,Day,LEVEL_1,v2.0.1
seg_0052,1692300006600000,det_0023545,Ped,29.633,-12.197,0.733,0.880,0.834,1.528,0.813,66,rain,Day,LEVEL_1,v2.0.1
seg_0101,1693525001300000,det_0009162,Pedestrian,31.383,4.770,1.239,1.152,0.688,1.748,0.710,85,sunny,Night,LEVEL_1,v2.0.1
seg_0015,1691375009500000,det_0017536,VEHICLE,-0.675,11.384,0.473,4.683,1.719,1.558,5.814,232,fog,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0137,1694425018300000,det_0016717,SIGN,43.037,-3.102,1.076,0.200,0.261,1.992,0.000,55,SUNNY,Day,LEVEL_1,v2.0.1
seg_0073,1692825011200000,det_0039619,VEHICLE,-10.212,-8.944,0.298,5.229,1.940,1.579,16.829,192,fog,Night,LEVEL_1,v2.0.1
seg_0053,1692325006000000,det_0014651,VEHICLE,-22.374,-2.020,0.615,3.485,2.041,2.342,12.727,109,sunny,Day,LEVEL_1,v2.0.1
seg_0023,1691575008500000,det_0003807,VEHICLE,33.072,10.306,1.186,3.833,1.933,1.794,21.637,59,sunny,Day,LEVEL_1,v2.0.1
seg_0016,1691400012900000,det_0033727,VEHICLE,16.192,-0.943,-0.515,4.051,1.806,1.521,4.711,160,sunny,Day,LEVEL_1,v2.0.1
seg_0094,1693350015600000,det_0004037,PEDESTRIAN,12.049,-14.776,1.649,0.836,0.765,1.869,0.274,146,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0105,1693625013200000,det_0030452,SIGN,80.384,16.015,0.924,0.200,0.314,1.574,0.000,19,rain,Day,LEVEL_2,v2.0.1
seg_0029,1691725019200000,det_0012570,VEHICLE,18.569,1.771,-0.031,3.820,1.433,1.490,9.609,159,rain,Night,LEVEL_1,v2.0.1
seg_0146,1694650002600000,det_0004871,PEDESTRIAN,7.236,-12.161,0.753,0.756,1.108,1.727,1.177,191,sunny,Day,LEVEL_1,v2.0.1
seg_0077,1692925000600000,det_0002349,Pedestrian,26.630,-5.527,0.892,1.155,0.628,1.569,1.903,97,sunny,Day,LEVEL_1,v2.0.1
seg_0068,1692700019900000,det_0001330,PEDESTRIAN,-12.343,0.683,0.564,0.836,0.834,1.828,0.696,228,sunny,Day,LEVEL_1,v2.0.1
seg_0112,1693800014100000,det_0029566,VEHICLE,19.165,15.862,1.870,4.348,1.758,1.227,13.680,103,rain,Day,LEVEL_1,v2.0.1
seg_0058,1692450000100000,det_0026478,VEHICLE,10.669,3.024,0.904,4.093,2.467,1.404,11.534,256,sunny,Day,LEVEL_1,v2.0.1
seg_0053,1692325000400000,det_0013700,PEDESTRIAN,-20.156,-0.759,0.594,1.100,0.646,1.723,1.851,127,,Day,LEVEL_1,v2.0.1
seg_0078,1692950000800000,det_0025889,VEHICLE,11.110,5.469,0.595,6.532,2.097,1.276,5.425,213,sunny,Night,LEVEL_1,v2.0.1
seg_0132,1694300011800000,det_0002817,VEHICLE,20.510,5.620,1.033,4.906,1.715,1.664,7.126,110,fog,Night,LEVEL_1,v2.0.1
seg_0027,1691675005000000,det_0031491,VEHICLE,25.002,-16.839,1.494,4.454,1.996,1.716,11.535,81,rain,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0009,1691225011400000,det_0022461,PEDESTRIAN,44.461,10.533,0.776,0.748,0.573,1.897,0.826,41,fog,Day,LEVEL_1,v2.0.1
seg_0056,1692400014000000,det_0037859,PEDESTRIAN,1.926,-4.910,1.143,0.798,0.839,1.746,1.694,411,fog,Night,LEVEL_1,v2.0.1
seg_0109,1693725015100000,det_0014435,VEHICLE,4.808,-5.569,0.842,5.384,1.698,2.132,12.563,321,RAIN ,Night,LEVEL_1,v2.0.1
seg_0140,1694500007900000,det_0006179,PEDESTRIAN,56.046,-0.473,0.847,0.980,0.925,1.547,0.311,31,sunny,Night,LEVEL_1,v2.0.1
seg_0000,1691000014700000,det_0008988,VEHICLE,33.154,-13.593,0.310,4.757,1.888,1.412,8.419,55,sunny,Night,LEVEL_1,v2.0.1
seg_0009,1691225007200000,det_0013785,VEHICLE,31.625,-9.150,0.675,5.285,1.772,1.703,8.652,74,sunny,Day,LEVEL_1,v2.0.1
seg_0058,1692450010900000,det_0036437,VEHICLE,17.230,8.899,1.548,5.130,1.873,2.020,3.537,151,sunny,Night,LEVEL_1,v2.0.1
seg_0049,1692225009900000,det_0006037,VEHICLE,39.815,-5.369,0.670,4.851,2.018,1.653,12.993,42,SUNNY,Day,LEVEL_1,v2.0.1
seg_0057,1692425019500000,det_0030898,VEHICLE,-0.340,-3.999,0.255,4.623,2.361,1.176,5.263,511,sunny,Day,LEVEL_1,v2.0.1
seg_0055,1692375003000000,det_0011556,PEDESTRIAN,-11.188,2.258,0.480,0.771,0.877,1.642,0.829,219,rain,Night,LEVEL_1,v2.0.1
seg_0003,1691075018300000,det_0031006,Ped,54.275,10.704,1.286,1.015,0.757,1.662,2.421,31,rain,Day,LEVEL_1,v2.0.1
seg_0086,1693150013600000,det_0019930,VEHICLE,16.606,-10.408,1.155,4.875,1.652,1.420,2.751,123,RAIN ,Day,LEVEL_1,v2.0.1
seg_0150,1694750007100000,det_0033545,VEHICLE,18.827,-2.903,1.424,4.284,2.245,1.527,3.454,126,rain,Day,LEVEL_1,v2.0.1
seg_0119,1693975011900000,det_0026627,VEHICLE,2.434,-2.435,0.904,4.935,1.981,1.483,10.917,562,sunny,Day,LEVEL_1,v2.0.1
seg_0118,1693950005700000,det_0025496,PEDESTRIAN,-7.105,6.724,0.605,0.754,0.916,1.553,1.547,268,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0037,1691925011900000,det_0004047,VEHICLE,12.326,6.219,0.910,5.528,1.999,1.915,17.681,196,Sunny,Day,LEVEL_1,v2.0.1
seg_0116,1693900005100000,det_0001673,VEHICLE,8.536,23.159,1.099,4.594,2.000,1.619,15.384,108,SUNNY,Day,LEVEL_1,v2.0.1
seg_0068,1692700010000000,det_0012833,PEDESTRIAN,10.815,-15.340,1.052,0.907,0.791,1.779,0.568,124,sunny,Day,LEVEL_1,v2.0.1
seg_0136,1694400004300000,det_0026041,PEDESTRIAN,3.826,-8.059,0.183,1.130,0.904,1.856,1.551,297,sunny,Day,LEVEL_1,v2.0.1
seg_0013,1691325012300000,det_0034259,VEHICLE,24.141,5.007,0.553,4.643,1.812,1.551,16.914,91,SUNNY,Day,LEVEL_1,v2.0.1
seg_0083,1693075001500000,det_0014760,PEATON,34.292,15.270,0.637,0.837,0.773,1.404,0.852,51,rain,Day,LEVEL_1,v2.0.1
seg_0094,1693350016300000,det_0021835,VEHICLE,16.767,-16.003,0.660,4.502,2.042,1.577,5.280,109,,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0100,1693500000700000,det_0024660,VEHICLE,24.056,-25.556,1.035,4.145,1.686,0.919,14.829,48,sunny,Day,LEVEL_1,v2.0.1
seg_0073,1692825012100000,det_0037692,CYCLIST,-9.792,17.639,1.377,1.581,0.792,1.731,4.039,130,fog,Day,LEVEL_1,v2.0.1
seg_0011,1691275014800000,det_0004696,CYCLIST,3.450,-1.368,1.220,1.785,0.665,1.598,8.140,515,sunny,Day,LEVEL_1,v2.0.1
seg_0075,1692875009500000,det_0028582,VEHICLE,29.477,-6.232,0.863,5.185,2.044,1.501,14.711,73,rain,Day,LEVEL_1,v2.0.1
seg_0139,1694475008600000,det_0011523,VEHICLE,1.949,9.562,0.788,4.233,2.209,1.856,16.514,271,rain,Day,LEVEL_1,v2.0.1
seg_0024,1691600017400000,det_0009326,PEDESTRIAN,18.441,4.660,-0.167,0.973,0.973,1.860,0.802,133,RAIN ,Day,LEVEL_1,v2.0.1
seg_0051,1692275009800000,det_0010000,VEHICLE,37.328,-6.792,0.717,4.673,2.188,1.667,14.277,50,rain,Day,LEVEL_2,v2.0.1
seg_0000,1691000014800000,det_0019468,VEHICLE,33.012,9.651,1.392,4.565,1.838,1.391,9.683,56,rain,Day,LEVEL_1,v2.0.1
seg_0050,1692250015000000,det_0032798,VEHICLE,41.608,11.347,1.402,6.104,1.470,1.704,13.993,45,Sunny,Night,LEVEL_1,v2.0.1
seg_0112,1693800015100000,det_0018224,VEHICLE,20.538,5.204,0.940,4.587,1.927,1.558,13.209,114,sunny,Night,LEVEL_1,v2.0.1
seg_0120,1694000014500000,det_0026843,VEHICLE,35.187,-3.649,0.229,3.674,1.946,1.838,10.854,57,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0138,1694450000900000,det_0020260,PEATON,49.039,-1.175,0.323,1.061,0.780,1.789,1.547,28,sunny,Day,LEVEL_1,v2.0.1
seg_0093,1693325017000000,det_0029109,VEHICLE,-16.306,25.453,1.127,4.421,1.919,1.551,11.322,68,fog,Day,LEVEL_1,v2.0.1
seg_0034,1691850004500000,det_0008758,VEHICLE,2.792,-7.593,0.839,4.107,1.829,1.179,12.504,348,sunny,Day,LEVEL_1,v2.0.1
seg_0048,1692200004000000,det_0034859,VEHICLE,52.213,7.295,0.396,3.413,2.168,1.741,11.744,32,sunny,Day,LEVEL_1,v2.0.1
seg_0127,1694175010700000,det_0011801,Ped,55.664,3.012,0.848,0.856,0.788,1.645,1.137,24,sunny,Day,LEVEL_2,v2.0.1
seg_0050,1692250012100000,det_0039021,VEHICLE,12.824,-9.437,0.607,4.090,1.910,1.348,5.541,169,sunny,Day,LEVEL_1,v2.0.1
seg_0104,1693600011400000,det_0035661,VEHICLE,-35.952,3.256,0.884,4.674,1.764,1.493,6.799,62,sunny,Day,LEVEL_1,v2.0.1
seg_0063,1692575012300000,det_0006812,VEHICLE,31.623,3.058,1.035,4.666,1.940,1.616,9.517,58,,Day,LEVEL_1,v2.0.1
seg_0031,1691775019900000,det_0021727,VEHICLE,19.891,16.824,1.028,4.484,1.993,1.763,14.026,100,sunny,Night,LEVEL_1,v2.0.1
seg_0116,1693900011800000,det_0011372,PEDESTRIAN,10.576,-23.639,0.928,0.978,0.880,1.841,2.027,96,SUNNY,Day,LEVEL_1,v2.0.1
seg_0111,1693775017900000,det_0026943,VEHICLE,36.566,-0.532,1.122,5.778,2.150,1.638,14.453,66,rain,Night,LEVEL_1,v2.0.1
seg_0045,1692125018700000,det_0004510,PEDESTRIAN,9.364,-8.744,0.797,0.764,0.913,1.610,2.637,202,Sunny,Night,LEVEL_1,v2.0.1
seg_0113,1693825002100000,det_0005451,VEHICLE,15.109,-12.286,0.670,4.254,1.929,1.554,8.094,119,sunny,Night,LEVEL_1,v2.0.1
